#-- b5iii
#\*l[Angstrom]	F(\*l)/F(555.6Angstrom]
1150.0	23.705826
1155.0	16.819538
1160.0	12.925051
1165.0	12.509295
1170.0	10.988223
1175.0	9.667303
1180.0	10.658473
1185.0	9.599573
1190.0	6.347764
1195.0	5.102046
1200.0	3.988668
1205.0	1.911808
1210.0	1.073081
1215.0	1.140718
1220.0	1.994279
1225.0	3.712967
1230.0	5.887466
1235.0	8.414351
1240.0	10.362449
1245.0	10.464552
1250.0	10.623097
1255.0	9.901403
1260.0	8.002713
1265.0	9.131547
1270.0	10.767018
1275.0	10.975883
1280.0	12.004044
1285.0	12.033711
1290.0	10.853503
1295.0	9.397795
1300.0	7.854926
1305.0	7.063012
1310.0	9.314326
1315.0	12.092546
1320.0	11.995251
1325.0	11.109317
1330.0	9.906595
1335.0	9.404058
1340.0	11.458674
1345.0	11.678541
1350.0	11.527878
1355.0	11.461760
1360.0	10.796690
1365.0	10.233044
1370.0	10.248929
1375.0	10.388442
1380.0	10.397915
1385.0	10.351654
1390.0	10.082259
1395.0	9.908307
1400.0	9.870544
1405.0	9.822398
1410.0	9.500298
1415.0	9.537803
1420.0	9.729386
1425.0	10.028193
1430.0	9.863676
1435.0	9.774175
1440.0	10.167006
1445.0	10.371496
1450.0	10.599984
1455.0	10.688428
1460.0	10.484604
1465.0	10.035140
1470.0	9.913225
1475.0	9.805633
1480.0	9.775767
1485.0	9.850442
1490.0	10.117519
1495.0	10.110962
1500.0	9.895293
1505.0	9.540217
1510.0	9.142512
1515.0	9.284983
1520.0	9.501163
1525.0	8.868892
1530.0	8.658627
1535.0	8.706798
1540.0	9.118935
1545.0	9.077854
1550.0	8.980369
1555.0	8.971714
1560.0	8.631410
1565.0	8.623308
1570.0	8.515007
1575.0	8.554958
1580.0	8.687493
1585.0	8.847410
1590.0	8.739961
1595.0	8.490849
1600.0	8.138158
1605.0	7.911043
1610.0	7.974933
1615.0	8.205593
1620.0	8.078227
1625.0	7.961151
1630.0	7.897203
1635.0	7.873999
1640.0	7.730651
1645.0	7.756623
1650.0	7.592339
1655.0	7.220443
1660.0	7.280695
1665.0	7.436608
1670.0	7.229578
1675.0	7.549495
1680.0	7.831969
1685.0	7.741650
1690.0	7.697759
1695.0	7.746035
1700.0	7.697574
1705.0	7.373400
1710.0	7.113191
1715.0	6.940595
1720.0	6.691639
1725.0	6.766232
1730.0	7.024415
1735.0	7.144954
1740.0	7.261865
1745.0	7.262301
1750.0	7.156515
1755.0	7.233093
1760.0	7.003479
1765.0	7.033544
1770.0	7.074772
1775.0	6.921390
1780.0	7.049375
1785.0	6.728264
1790.0	6.466250
1795.0	7.108544
1800.0	7.288347
1805.0	7.102874
1810.0	7.094947
1815.0	7.095305
1820.0	7.065720
1825.0	6.968840
1830.0	6.757612
1835.0	6.610891
1840.0	6.451819
1845.0	6.351805
1850.0	6.142878
1855.0	5.956284
1860.0	6.114240
1865.0	6.345094
1870.0	6.551167
1875.0	6.537384
1880.0	6.308757
1885.0	6.113426
1890.0	5.964757
1895.0	6.007856
1900.0	6.066073
1905.0	5.996897
1910.0	5.923152
1915.0	5.812974
1920.0	5.716253
1925.0	5.646425
1930.0	5.784589
1935.0	5.833895
1940.0	5.893654
1945.0	5.979721
1950.0	5.912426
1955.0	5.752446
1960.0	5.625510
1965.0	5.646973
1970.0	5.681130
1975.0	5.723049
1980.0	5.706056
1985.0	5.708970
1990.0	5.728397
1995.0	5.385556
2000.0	5.201693
2005.0	5.230836
2010.0	5.273001
2015.0	5.485879
2020.0	5.530772
2025.0	5.530672
2030.0	5.494597
2035.0	5.354147
2040.0	5.284850
2045.0	5.269146
2050.0	5.268941
2055.0	5.363589
2060.0	5.121720
2065.0	5.160482
2070.0	5.334743
2075.0	5.442739
2080.0	5.480396
2085.0	5.355181
2090.0	5.349559
2095.0	5.205006
2100.0	4.940793
2105.0	4.967067
2110.0	5.152805
2115.0	5.213839
2120.0	5.120949
2125.0	5.119145
2130.0	5.322941
