#-- a3iii
#\*l[Angstrom]	F(\*l)/F(555.6Angstrom]
1150.0	0.000000
1155.0	0.022299
1160.0	0.023938
1165.0	0.000000
1170.0	0.000000
1175.0	0.000000
1180.0	0.006854
1185.0	0.000000
1190.0	0.000000
1195.0	0.000000
1200.0	0.000000
1205.0	0.002626
1210.0	0.025548
1215.0	0.036695
1220.0	0.024499
1225.0	0.000288
1230.0	0.000000
1235.0	0.002411
1240.0	0.000000
1245.0	0.000000
1250.0	0.003172
1255.0	0.007746
1260.0	0.001014
1265.0	0.000000
1270.0	0.007412
1275.0	0.008755
1280.0	0.000929
1285.0	0.003206
1290.0	0.029304
1295.0	0.011183
1300.0	0.000360
1305.0	0.000719
1310.0	0.003003
1315.0	0.004256
1320.0	0.002209
1325.0	0.002027
1330.0	0.000000
1335.0	0.001891
1340.0	0.002277
1345.0	0.000000
1350.0	0.000869
1355.0	0.002915
1360.0	0.000000
1365.0	0.000000
1370.0	0.000747
1375.0	0.000000
1380.0	0.000000
1385.0	0.000841
1390.0	0.002111
1395.0	0.000000
1400.0	0.000000
1405.0	0.000000
1410.0	0.000000
1415.0	0.000000
1420.0	0.003274
1425.0	0.002943
1430.0	0.000000
1435.0	0.000000
1440.0	0.002692
1445.0	0.001580
1450.0	0.003834
1455.0	0.007292
1460.0	0.002370
1465.0	0.002053
1470.0	0.004002
1475.0	0.002111
1480.0	0.007038
1485.0	0.002178
1490.0	0.000000
1495.0	0.004973
1500.0	0.009399
1505.0	0.010882
1510.0	0.008903
1515.0	0.005219
1520.0	0.007220
1525.0	0.007918
1530.0	0.009432
1535.0	0.013719
1540.0	0.015556
1545.0	0.015496
1550.0	0.023941
1555.0	0.020126
1560.0	0.024471
1565.0	0.033903
1570.0	0.028544
1575.0	0.036410
1580.0	0.043563
1585.0	0.044249
1590.0	0.039892
1595.0	0.040730
1600.0	0.048448
1605.0	0.044289
1610.0	0.047045
1615.0	0.050689
1620.0	0.057965
1625.0	0.061642
1630.0	0.056239
1635.0	0.068087
1640.0	0.091315
1645.0	0.103764
1650.0	0.082525
1655.0	0.061601
1660.0	0.096460
1665.0	0.097289
1670.0	0.076667
1675.0	0.111652
1680.0	0.127173
1685.0	0.128414
1690.0	0.147076
1695.0	0.158803
1700.0	0.175654
1705.0	0.213404
1710.0	0.237658
1715.0	0.255802
1720.0	0.247979
1725.0	0.262220
1730.0	0.285561
1735.0	0.278148
1740.0	0.278930
1745.0	0.309467
1750.0	0.361427
1755.0	0.369765
1760.0	0.321664
1765.0	0.315767
1770.0	0.361847
1775.0	0.400345
1780.0	0.410457
1785.0	0.388318
1790.0	0.420092
1795.0	0.493738
1800.0	0.476371
1805.0	0.416193
1810.0	0.434575
1815.0	0.445975
1820.0	0.445146
1825.0	0.428297
1830.0	0.405102
1835.0	0.393252
1840.0	0.349580
1845.0	0.333861
1850.0	0.342308
1855.0	0.355729
1860.0	0.360780
1865.0	0.366761
1870.0	0.395858
1875.0	0.413085
1880.0	0.429353
1885.0	0.432195
1890.0	0.429975
1895.0	0.408432
1900.0	0.395404
1905.0	0.395023
1910.0	0.399548
1915.0	0.422814
1920.0	0.424767
1925.0	0.382421
1930.0	0.323411
1935.0	0.357426
1940.0	0.446697
1945.0	0.481558
1950.0	0.487251
1955.0	0.497672
1960.0	0.482750
1965.0	0.446307
1970.0	0.482091
1975.0	0.505649
1980.0	0.547740
1985.0	0.575371
1990.0	0.538716
1995.0	0.490398
2000.0	0.480689
2005.0	0.503551
2010.0	0.496571
2015.0	0.464643
2020.0	0.456950
2025.0	0.473039
2030.0	0.480562
2035.0	0.467711
2040.0	0.473509
2045.0	0.485617
2050.0	0.515650
2055.0	0.546451
2060.0	0.530991
2065.0	0.500998
2070.0	0.504867
2075.0	0.504648
2080.0	0.552821
2085.0	0.578990
2090.0	0.583119
2095.0	0.600869
2100.0	0.572961
2105.0	0.512308
2110.0	0.518618
2115.0	0.509626
2120.0	0.463882
2125.0	0.505247
2130.0	0.529858
2135.0	0.460240
2140.0	0.372190
2145.0	0.376930
2150.0	0.458629
2155.0	0.479251
2160.0	0.487397
2165.0	0.485745
2170.0	0.452443
2175.0	0.431742
2180.0	0.406010
2185.0	0.428066
2190.0	0.483546
2195.0	0.509515
2200.0	0.515586
2205.0	0.523746
2210.0	0.511547
2215.0	0.473887
2220.0	0.422712
2225.0	0.379594
2230.0	0.399738
2235.0	0.428528
2240.0	0.466639
2245.0	0.468833
2250.0	0.424395
2255.0	0.399592
2260.0	0.398768
2265.0	0.382408
2270.0	0.387586
2275.0	0.401319
2280.0	0.429733
2285.0	0.419931
2290.0	0.442333
2295.0	0.466264
2300.0	0.424846
2305.0	0.402955
2310.0	0.383323
2315.0	0.400510
2320.0	0.371960
2325.0	0.374529
2330.0	0.388686
2335.0	0.393832
2340.0	0.357672
2345.0	0.314772
2350.0	0.297090
2355.0	0.300018
2360.0	0.372340
2365.0	0.374396
2370.0	0.346327
2375.0	0.348221
2380.0	0.372003
2385.0	0.357217
2390.0	0.290025
2395.0	0.276189
2400.0	0.302413
2405.0	0.313323
2410.0	0.294492
2415.0	0.282356
2420.0	0.304449
2425.0	0.372371
2430.0	0.441923
2435.0	0.417072
2440.0	0.402901
2445.0	0.418587
2450.0	0.413434
2455.0	0.427512
2460.0	0.438262
2465.0	0.429797
2470.0	0.394131
2475.0	0.377447
2480.0	0.376379
2485.0	0.389851
2490.0	0.392299
2495.0	0.389180
2500.0	0.417072
2505.0	0.446425
2510.0	0.450779
2515.0	0.435614
2520.0	0.408072
2525.0	0.382075
2530.0	0.363047
2535.0	0.335032
2540.0	0.338524
2545.0	0.333150
2550.0	0.324981
2555.0	0.339904
2560.0	0.374520
2565.0	0.407887
2570.0	0.422322
2575.0	0.442515
2580.0	0.401556
2585.0	0.380049
2590.0	0.426886
2595.0	0.454001
2600.0	0.448041
2605.0	0.413097
2610.0	0.394360
2615.0	0.372821
2620.0	0.383338
2625.0	0.418644
2630.0	0.435528
2635.0	0.435145
2640.0	0.464889
2645.0	0.549145
2650.0	0.618124
2655.0	0.645369
2660.0	0.628841
2665.0	0.580463
2670.0	0.528366
2675.0	0.518390
