#-- b6iv
#\*l[Angstrom]	F(\*l)/F(555.6Angstrom]
1150.0	18.509659
1155.0	12.548846
1160.0	9.857400
1165.0	10.857321
1170.0	9.055951
1175.0	7.657356
1180.0	8.748858
1185.0	7.730671
1190.0	5.943404
1195.0	4.988496
1200.0	4.105004
1205.0	2.045101
1210.0	0.774134
1215.0	1.017639
1220.0	2.125201
1225.0	3.742340
1230.0	5.777863
1235.0	7.543119
1240.0	8.560764
1245.0	8.761810
1250.0	8.930081
1255.0	8.456956
1260.0	7.458289
1265.0	8.021891
1270.0	8.959655
1275.0	8.995112
1280.0	9.436010
1285.0	9.376376
1290.0	8.533734
1295.0	7.282310
1300.0	6.343729
1305.0	6.117345
1310.0	7.557652
1315.0	9.432969
1320.0	9.524662
1325.0	8.603067
1330.0	7.934414
1335.0	7.610141
1340.0	8.761810
1345.0	9.199364
1350.0	9.042075
1355.0	8.916147
1360.0	8.537318
1365.0	8.084936
1370.0	8.353030
1375.0	8.361147
1380.0	8.122998
1385.0	8.010047
1390.0	7.782070
1395.0	7.762035
1400.0	7.783846
1405.0	7.627935
1410.0	7.594646
1415.0	7.714478
1420.0	7.679324
1425.0	7.794544
1430.0	7.838313
1435.0	7.727480
1440.0	8.006009
1445.0	8.247594
1450.0	8.213481
1455.0	8.273888
1460.0	8.378939
1465.0	8.060495
1470.0	7.895610
1475.0	7.873312
1480.0	7.898009
1485.0	7.981312
1490.0	8.298858
1495.0	7.950192
1500.0	7.601722
1505.0	7.370292
1510.0	7.256972
1515.0	7.238935
1520.0	7.306488
1525.0	6.996245
1530.0	6.820767
1535.0	6.970931
1540.0	7.081628
1545.0	7.060490
1550.0	7.022240
1555.0	7.064052
1560.0	6.797040
1565.0	6.807832
1570.0	6.887621
1575.0	6.636851
1580.0	6.557715
1585.0	6.928606
1590.0	6.852242
1595.0	6.678206
1600.0	6.539420
1605.0	6.364519
1610.0	6.270168
1615.0	6.320884
1620.0	6.351457
1625.0	6.364018
1630.0	6.206809
1635.0	6.138709
1640.0	6.149868
1645.0	6.072753
1650.0	5.926076
1655.0	5.716138
1660.0	5.756933
1665.0	5.987097
1670.0	5.875975
1675.0	5.889421
1680.0	5.940453
1685.0	5.900270
1690.0	5.897727
1695.0	5.975757
1700.0	5.879805
1705.0	5.638693
1710.0	5.361850
1715.0	5.357283
1720.0	5.213732
1725.0	5.233992
1730.0	5.454011
1735.0	5.515223
1740.0	5.555739
1745.0	5.540062
1750.0	5.504320
1755.0	5.637328
1760.0	5.443652
1765.0	5.430201
1770.0	5.386956
1775.0	5.308934
1780.0	5.276059
1785.0	4.761302
1790.0	4.825357
1795.0	5.338511
1800.0	5.516786
1805.0	5.457668
1810.0	5.430882
1815.0	5.430898
1820.0	5.307406
1825.0	5.230242
1830.0	5.143746
1835.0	5.069918
1840.0	4.941768
1845.0	4.811052
1850.0	4.634512
1855.0	4.479667
1860.0	4.583064
1865.0	4.713234
1870.0	4.851003
1875.0	4.968969
1880.0	4.875566
1885.0	4.637527
1890.0	4.464973
1895.0	4.393677
1900.0	4.454948
1905.0	4.551492
1910.0	4.563527
1915.0	4.420928
1920.0	4.323461
1925.0	4.217034
1930.0	4.288687
1935.0	4.380273
1940.0	4.402369
1945.0	4.411505
1950.0	4.315741
1955.0	4.106464
1960.0	3.990463
1965.0	4.170524
1970.0	4.392726
1975.0	4.390033
1980.0	4.292762
1985.0	4.052582
1990.0	3.851161
1995.0	3.775777
2000.0	3.776140
2005.0	3.813841
2010.0	3.822905
2015.0	3.911969
2020.0	3.968067
2025.0	3.944948
2030.0	3.834737
2035.0	3.867314
2040.0	3.818155
2045.0	3.819541
2050.0	3.979099
2055.0	3.943011
2060.0	3.683839
2065.0	3.650717
2070.0	3.764014
2075.0	3.705879
2080.0	3.794678
2085.0	3.822973
2090.0	3.602658
2095.0	3.444048
2100.0	3.506267
2105.0	3.585332
2110.0	3.489845
2115.0	3.560958
2120.0	3.571565
2125.0	3.440834
2130.0	3.421585
2135.0	3.336914
2140.0	3.252550
2145.0	3.428239
2150.0	3.391374
2155.0	3.319342
2160.0	3.339772
2165.0	3.242615
2170.0	3.126371
2175.0	3.179778
2180.0	3.147860
2185.0	3.142054
2190.0	3.138308
2195.0	3.138175
2200.0	3.150204
2205.0	3.036855
2210.0	2.869474
2215.0	2.870238
2220.0	2.929992
2225.0	2.854074
2230.0	2.875191
2235.0	2.831373
2240.0	2.893796
2245.0	2.939674
2250.0	2.869252
2255.0	2.827939
2260.0	2.863563
2265.0	2.950299
2270.0	2.965385
2275.0	2.916877
2280.0	2.931146
2285.0	2.946537
2290.0	2.974300
2295.0	3.021209
2300.0	2.914103
2305.0	2.781762
2310.0	2.832473
2315.0	2.845446
2320.0	2.790742
2325.0	2.799812
2330.0	2.779406
2335.0	2.795678
2340.0	2.802375
2345.0	2.724458
2350.0	2.687243
2355.0	2.739823
2360.0	2.732254
2365.0	2.759193
2370.0	2.706527
2375.0	2.657870
2380.0	2.615404
2385.0	2.597157
2390.0	2.660095
2395.0	2.599084
2400.0	2.500561
2405.0	2.517648
2410.0	2.565784
2415.0	2.653216
2420.0	2.662897
2425.0	2.623683
2430.0	2.587489
2435.0	2.667712
2440.0	2.729287
2445.0	2.774653
2450.0	2.798920
2455.0	2.804912
2460.0	2.737549
2465.0	2.668440
2470.0	2.611563
2475.0	2.551702
2480.0	2.528644
2485.0	2.544816
2490.0	2.669276
2495.0	2.680449
2500.0	2.673188
2505.0	2.662627
2510.0	2.630380
2515.0	2.572073
2520.0	2.541747
2525.0	2.544367
2530.0	2.554581
2535.0	2.613675
2540.0	2.507937
2545.0	2.476212
2550.0	2.524439
2555.0	2.554289
2560.0	2.632551
2565.0	2.699545
2570.0	2.582784
2575.0	2.592191
2580.0	2.469597
2585.0	2.467422
2590.0	2.678456
2595.0	2.704578
2600.0	2.636487
2605.0	2.588201
2610.0	2.578968
2615.0	2.575088
2620.0	2.612516
2625.0	2.668061
2630.0	2.616983
2635.0	2.605234
2640.0	2.687670
2645.0	2.691261
2650.0	2.655394
2655.0	2.623346
2660.0	2.569907
2665.0	2.525002
2670.0	2.596678
2675.0	2.585146
2680.0	2.573571
2685.0	2.561166
2690.0	2.519426
2695.0	2.550287
2700.0	2.513392
2705.0	2.454032
2710.0	2.433172
2715.0	2.410996
2720.0	2.436155
2725.0	2.428045
2730.0	2.395638
2735.0	2.379712
2740.0	2.365586
2745.0	2.340673
2750.0	2.320383
2755.0	2.307520
2760.0	2.293500
2765.0	2.395341
2770.0	2.444533
2775.0	2.381052
2780.0	2.397182
2785.0	2.346942
2790.0	2.189023
2795.0	2.220188
2800.0	2.257556
2805.0	2.281840
2810.0	2.385988
2815.0	2.392320
2820.0	2.314741
2825.0	2.283743
2830.0	2.221944
2835.0	2.200679
2840.0	2.273818
2845.0	2.308302
2850.0	2.234145
2855.0	2.263231
2860.0	2.254438
2865.0	2.284092
2870.0	2.278631
2875.0	2.248931
2880.0	2.230942
2885.0	2.257140
2890.0	2.205633
2895.0	2.216019
2900.0	2.203234
2905.0	2.229002
2910.0	2.278099
2915.0	2.256117
2920.0	2.236223
2925.0	2.223503
2930.0	2.168239
2935.0	2.245124
2940.0	2.174670
