# VVDS template for high redshift galaxies
# it is the combination of all VVDS deep z>1.4 galaxy spectra,
# as published in Nature 2005 paper
# prodiced by OlF on June 2006
#              lambda1           flux         
                 1065.	 5.097738E-19         
     1066.195195291362	 4.711653E-19         
     1067.390390582725	 5.062121E-19         
     1068.585585874087	 5.680422E-19         
     1069.780781165449	 6.016762E-19         
     1070.975976456811	 6.122210E-19         
     1072.171171748174	 5.683262E-19         
     1073.366367039536	 4.904730E-19         
     1074.561562330898	 4.841111E-19         
     1075.756757622261	 5.398403E-19         
     1076.951952913623	 5.174319E-19         
     1078.147148204986	 4.654644E-19         
     1079.342343496348	 4.523403E-19         
      1080.53753878771	 4.549474E-19         
     1081.732734079072	 4.666109E-19         
     1082.927929370435	 4.483536E-19         
     1084.123124661797	 4.066196E-19         
     1085.318319953159	 3.915643E-19         
     1086.513515244521	 4.063712E-19         
     1087.708710535884	 4.345205E-19         
     1088.903905827246	 4.675265E-19         
     1090.099101118608	 4.933296E-19         
     1091.294296409971	 4.430634E-19         
     1092.489491701333	 3.580494E-19         
     1093.684686992695	 3.767070E-19         
     1094.879882284057	 4.630546E-19         
      1096.07507757542	 4.985767E-19         
     1097.270272866782	 4.563840E-19         
     1098.465468158144	 4.001149E-19         
     1099.660663449507	 4.340618E-19         
     1100.855858740869	 5.093805E-19         
     1102.051054032231	 5.482543E-19         
     1103.246249323594	 5.744334E-19         
     1104.441444614956	 6.225336E-19         
     1105.636639906318	 6.599668E-19         
     1106.831835197681	 6.384953E-19         
     1108.027030489043	 5.870895E-19         
     1109.222225780405	 5.949351E-19         
     1110.417421071767	 6.007541E-19         
      1111.61261636313	 5.679220E-19         
     1112.807811654492	 5.664564E-19         
     1114.003006945854	 5.729022E-19         
     1115.198202237217	 5.672705E-19         
     1116.393397528579	 6.026696E-19         
     1117.588592819941	 6.525738E-19         
     1118.783788111304	 6.569951E-19         
     1119.978983402666	 6.203713E-19         
     1121.174178694028	 5.939371E-19         
     1122.369373985391	 5.676074E-19         
     1123.564569276753	 5.380226E-19         
     1124.759764568115	 5.564015E-19         
     1125.954959859477	 5.870980E-19         
      1127.15015515084	 5.689028E-19         
     1128.345350442202	 5.552772E-19         
     1129.540545733564	 5.717895E-19         
     1130.735741024926	 5.661832E-19         
     1131.930936316289	 5.439827E-19         
     1133.126131607651	 5.399117E-19         
     1134.321326899013	 5.425903E-19         
     1135.516522190376	 5.359272E-19         
     1136.711717481738	 5.269774E-19         
       1137.9069127731	 5.283172E-19         
     1139.102108064462	 5.302466E-19         
     1140.297303355825	 5.269661E-19         
     1141.492498647187	 5.266491E-19         
      1142.68769393855	 5.239867E-19         
     1143.882889229912	 5.421076E-19         
     1145.078084521274	 5.981912E-19         
     1146.273279812637	 6.270873E-19         
     1147.468475103998	 6.151755E-19         
     1148.663670395361	 6.096784E-19         
     1149.858865686723	 5.979956E-19         
     1151.054060978085	 5.598795E-19         
     1152.249256269448	 5.556860E-19         
      1153.44445156081	 5.868043E-19         
     1154.639646852173	 5.990159E-19         
     1155.834842143535	 5.986934E-19         
     1157.030037434897	 5.984075E-19         
      1158.22523272626	 6.087088E-19         
     1159.420428017622	 6.303746E-19         
     1160.615623308984	 6.377221E-19         
     1161.810818600346	 6.058774E-19         
     1163.006013891708	 5.796604E-19         
     1164.201209183071	 6.092874E-19         
     1165.396404474433	 6.548621E-19         
     1166.591599765796	 6.688230E-19         
     1167.786795057158	 6.744904E-19         
      1168.98199034852	 6.775060E-19         
     1170.177185639882	 6.466858E-19         
     1171.372380931245	 5.991245E-19         
     1172.567576222607	 5.973638E-19         
     1173.762771513969	 6.463644E-19         
     1174.957966805332	 6.522549E-19         
     1176.153162096694	 5.992699E-19         
     1177.348357388056	 5.720957E-19         
     1178.543552679419	 5.844483E-19         
     1179.738747970781	 5.969268E-19         
     1180.933943262143	 6.066771E-19         
     1182.129138553505	 6.258065E-19         
     1183.324333844868	 6.601121E-19         
      1184.51952913623	 6.873390E-19         
     1185.714724427592	 7.068756E-19         
     1186.909919718954	 7.247599E-19         
     1188.105115010317	 7.254665E-19         
     1189.300310301679	 6.909293E-19         
     1190.495505593041	 6.233008E-19         
     1191.690700884404	 5.950158E-19         
     1192.885896175766	 6.197752E-19         
     1194.081091467128	 6.510838E-19         
     1195.276286758491	 6.961259E-19         
     1196.471482049853	 7.211276E-19         
     1197.666677341215	 7.084289E-19         
     1198.861872632578	 6.922027E-19         
      1200.05706792394	 6.640626E-19         
     1201.252263215302	 6.498223E-19         
     1202.447458506664	 6.616803E-19         
     1203.642653798027	 6.420504E-19         
     1204.837849089389	 5.849702E-19         
     1206.033044380751	 5.566924E-19         
     1207.228239672114	 6.094546E-19         
     1208.423434963476	 6.906439E-19         
     1209.618630254838	 7.338042E-19         
     1210.813825546201	 7.675156E-19         
     1212.009020837563	 8.177969E-19         
     1213.204216128925	 8.782973E-19         
     1214.399411420288	 9.498519E-19         
      1215.59460671165	 1.001203E-18         
     1216.789802003012	 1.014576E-18         
     1217.984997294374	 1.011400E-18         
     1219.180192585737	 9.935629E-19         
     1220.375387877099	 9.539485E-19         
     1221.570583168461	 9.383406E-19         
     1222.765778459824	 9.489821E-19         
     1223.960973751186	 9.376920E-19         
     1225.156169042548	 9.284516E-19         
     1226.351364333911	 9.415369E-19         
     1227.546559625273	 9.429040E-19         
     1228.741754916635	 9.423094E-19         
     1229.936950207997	 9.549371E-19         
      1231.13214549936	 9.595561E-19         
     1232.327340790722	 9.502007E-19         
     1233.522536082084	 9.309727E-19         
     1234.717731373447	 9.200446E-19         
