# lambda	flux
 914.34484032 1.61097249743e-21
 916.97114024 3.41531580597e-21
 919.59744016 5.21965911451e-21
 922.22374008 7.02400242304e-21
 924.85004 8.82834573158e-21
 927.47633992 1.06326890401e-20
 930.10263984 1.24370323487e-20
 932.72893976 1.42413756572e-20
 935.35523968 1.60457189657e-20
 937.9815396 1.78500622743e-20
 940.60783952 1.96544055828e-20
 943.23413944 2.14587488913e-20
 945.86043936 2.32630921999e-20
 948.48673928 2.50674355084e-20
 951.1130392 2.68717788169e-20
 953.73933912 2.86761221255e-20
 956.36563904 3.0480465434e-20
 958.99193896 3.22848087426e-20
 961.61823888 3.40891520511e-20
 964.2445388 3.58934953596e-20
 966.87083872 3.76978386682e-20
 969.49713864 3.95021819767e-20
 972.12343856 4.13065252852e-20
 974.74973848 4.31108685938e-20
 977.3760384 4.49152119023e-20
 980.00233832 4.67195552109e-20
 982.62863824 4.85238985194e-20
 985.25493816 5.03282418279e-20
 987.88123808 5.21325851365e-20
 990.507538 5.3936928445e-20
 993.13383792 5.57412717535e-20
 995.76013784 5.75456150621e-20
 998.38643776 5.93499583706e-20
 1001.01273768 6.11543016791e-20
 1003.6390376 6.29586449877e-20
 1006.26533752 6.47629882962e-20
 1008.89163744 6.65673316048e-20
 1011.51793736 6.83716749133e-20
 1014.14423728 7.01760182218e-20
 1016.7705372 7.19803615304e-20
 1019.39683712 7.37847048389e-20
 1022.02313704 7.55890481474e-20
 1024.64943696 7.7393391456e-20
 1027.27573688 7.91977347645e-20
 1029.9020368 8.10020780731e-20
 1032.52833672 8.28064213816e-20
 1035.15463664 8.46107646901e-20
 1037.78093656 8.64151079987e-20
 1040.40723648 8.82194513072e-20
 1043.0335364 9.00237946157e-20
 1045.65983632 9.18281379243e-20
 1048.28613624 9.36324812328e-20
 1050.91243616 9.54368245413e-20
 1053.53873608 9.72411678499e-20
 1056.165036 9.90455111584e-20
 1058.79133592 1.00849854467e-19
 1061.41763584 1.02654197775e-19
 1064.04393576 1.04458541084e-19
 1066.67023568 1.06262884393e-19
 1069.2965356 1.08067227701e-19
 1071.92283552 1.0987157101e-19
 1074.54913544 1.11675914318e-19
 1077.17543536 1.13480257627e-19
 1079.80173528 1.15284600935e-19
 1082.4280352 1.17088944244e-19
 1085.05433512 1.18893287552e-19
 1087.68063504 1.20697630861e-19
 1090.30693496 1.22501974169e-19
 1092.93323488 1.24306317478e-19
 1095.5595348 1.26110660786e-19
 1098.18583472 1.27915004095e-19
 1100.81213464 1.29719347404e-19
 1103.43843456 1.31523690712e-19
 1106.06473448 1.33328034021e-19
 1108.6910344 1.35132377329e-19
 1111.31733432 1.36936720638e-19
 1113.94363424 1.38741063946e-19
 1116.56993416 1.40545407255e-19
 1119.19623408 1.42349750563e-19
 1121.822534 1.44154093872e-19
 1124.44883392 1.4595843718e-19
 1127.07513384 1.47762780489e-19
 1129.70143376 1.49567123797e-19
 1132.32773368 1.51371467106e-19
 1134.9540336 1.53175810415e-19
 1137.58033352 1.54980153723e-19
 1140.20663344 1.56784497032e-19
 1142.83293336 1.5858884034e-19
 1145.45923328 1.60393183649e-19
 1148.0855332 1.62197526957e-19
 1150.71183312 1.64001870266e-19
 1153.33813304 1.65806213574e-19
 1155.96443296 1.67610556883e-19
 1158.59073288 1.69414900191e-19
 1161.2170328 1.712192435e-19
 1163.84333272 1.73023586808e-19
 1166.46963264 1.74827930117e-19
 1169.09593256 1.76632273426e-19
 1171.72223248 1.78436616734e-19
 1174.3485324 1.80240960043e-19
 1176.97483232 1.82045303351e-19
 1179.60113224 1.8384964666e-19
 1182.22743216 1.85653989968e-19
 1184.85373208 1.87458333277e-19
 1187.480032 1.89262676585e-19
 1190.10633192 1.91067019894e-19
 1192.73263184 1.92871363202e-19
 1195.35893176 1.94675706511e-19
 1197.98523168 1.96480049819e-19
 1200.6115316 1.98284393128e-19
 1203.23783152 2.00088736436e-19
 1205.86413144 2.01893079745e-19
 1208.49043136 2.03697423054e-19
 1211.11673128 2.05501766362e-19
 1213.7430312 2.07306109671e-19
 1216.36933112 2.09110452979e-19
 1218.99563104 2.10914796288e-19
 1221.62193096 2.12719139596e-19
 1224.24823088 2.14523482905e-19
 1226.8745308 2.16327826213e-19
 1229.50083072 2.18132169522e-19
 1232.12713064 2.1993651283e-19
 1234.75343056 2.21740856139e-19
 1237.37973048 2.23545199447e-19
 1240.0060304 2.25349542756e-19
 1242.63233032 2.27153886065e-19
 1245.25863024 2.28958229373e-19
 1247.88493016 2.30762572682e-19
 1250.51123008 2.3256691599e-19
 1253.13753 2.34371259299e-19
 1255.76382992 2.36175602607e-19
 1258.39012984 2.37979945916e-19
 1261.01642976 2.39784289224e-19
 1263.64272968 2.41588632533e-19
 1266.2690296 2.43392975841e-19
 1268.89532952 2.4519731915e-19
 1271.52162944 2.47001662458e-19
 1274.14792936 2.48806005767e-19
 1276.77422928 2.50610349076e-19
 1279.4005292 2.52414692384e-19
 1282.02682912 2.54219035693e-19
 1284.65312904 2.56023379001e-19
 1287.27942896 2.5782772231e-19
 1289.90572888 2.59632065618e-19
 1292.5320288 2.61436408927e-19
 1295.15832872 2.63240752235e-19
 1297.78462864 2.65045095544e-19
 1300.41092856 2.66849438852e-19
 1303.03722848 2.68653782161e-19
 1305.6635284 2.70458125469e-19
 1308.28982832 2.72262468778e-19
 1310.91612824 2.74066812086e-19
 1313.54242816 2.75871155395e-19
 1316.16872808 2.77675498704e-19
 1318.795028 2.79479842012e-19
 1321.42132792 2.81284185321e-19
 1324.04762784 2.83088528629e-19
 1326.67392776 2.84892871938e-19
 1329.30022768 2.86697215246e-19
 1331.9265276 2.88501558555e-19
 1334.55282752 2.90305901863e-19
 1337.17912744 2.92110245172e-19
 1339.80542736 2.9391458848e-19
 1342.43172728 2.95718931789e-19
 1345.0580272 2.97523275097e-19
 1347.68432712 2.99327618406e-19
 1350.31062704 3.01131961715e-19
