# lambda	flux
 3552.27839661 0.0116482509137
 3553.27839661 0.0116473508329
 3554.27839661 0.011646435851
 3555.27839661 0.0116455054494
 3556.27839661 0.0116445580247
 3557.27839661 0.0116435931641
 3558.27839661 0.0116426107619
 3559.27839661 0.0116416090612
 3560.27839661 0.0116405879563
 3561.27839661 0.0116395456902
 3562.27839661 0.0116384821571
 3563.27839661 0.0116373956003
 3564.27839661 0.0116362864324
 3565.27839661 0.0116351537222
 3566.27839661 0.0116339967976
 3567.27839661 0.0116328148808
 3568.27839661 0.0116316062149
 3569.27839661 0.011630371472
 3570.27839661 0.0116291103928
 3571.27839661 0.0116278217867
 3572.27839661 0.0116265050874
 3573.27839661 0.0116251612739
 3574.27839661 0.011623788436
 3575.27839661 0.0116223878119
 3576.27839661 0.011620957904
 3577.27839661 0.0116195003157
 3578.27839661 0.0116180149412
 3579.27839661 0.0116165005423
 3580.27839661 0.0116149588757
 3581.27839661 0.011613389788
 3582.27839661 0.0116117946233
 3583.27839661 0.0116101733814
 3584.27839661 0.0116085265812
 3585.27839661 0.0116068558258
 3586.27839661 0.011605162306
 3587.27839661 0.0116034471064
 3588.27839661 0.0116017108514
 3589.27839661 0.0115999569014
 3590.27839661 0.0115981857747
 3591.27839661 0.0115963998527
 3592.27839661 0.0115946015643
 3593.27839661 0.0115927917929
 3594.27839661 0.011590974571
 3595.27839661 0.0115891514542
 3596.27839661 0.011587326734
 3597.27839661 0.0115855021196
 3598.27839661 0.0115836813363
 3599.27839661 0.0115822250686
 3600.27839661 0.0115817014312
 3601.27839661 0.0115811777939
 3602.27839661 0.0115806541565
 3603.27839661 0.0115801305191
 3604.27839661 0.0115796068817
 3605.27839661 0.0115790832443
 3606.27839661 0.0115785596069
 3607.27839661 0.0115780359696
 3608.27839661 0.0115775123322
 3609.27839661 0.0115769886948
 3610.27839661 0.0115764650574
 3611.27839661 0.01157594142
 3612.27839661 0.0115754177826
 3613.27839661 0.0115748941453
 3614.27839661 0.0115743705079
 3615.27839661 0.0115738468705
 3616.27839661 0.0115733232331
 3617.27839661 0.0115727995957
 3618.27839661 0.0115722759583
 3619.27839661 0.011571752321
 3620.27839661 0.0115712286836
 3621.27839661 0.0115707050462
 3622.27839661 0.0115701814088
 3623.27839661 0.0115696577714
 3624.27839661 0.011569134134
 3625.27839661 0.0115686104967
 3626.27839661 0.0115680868593
 3627.27839661 0.0115675632219
 3628.27839661 0.0115670395845
 3629.27839661 0.0115665159471
 3630.27839661 0.0115659923097
 3631.27839661 0.0115654686724
 3632.27839661 0.011564945035
 3633.27839661 0.0115644213976
 3634.27839661 0.0115638977602
 3635.27839661 0.0115633741228
 3636.27839661 0.0115628504854
 3637.27839661 0.0115623268481
 3638.27839661 0.0115618032107
 3639.27839661 0.0115612795733
 3640.27839661 0.0115607559359
 3641.27839661 0.0115602322985
 3642.27839661 0.0115597086612
 3643.27839661 0.0115591850238
 3644.27839661 0.0115586613864
 3645.27839661 0.011558137749
 3646.27839661 0.0115576141116
 3647.27839661 0.0115570904742
 3648.27839661 0.0115565668369
 3649.27839661 0.0115560431995
 3650.27839661 0.0115555195621
 3651.27839661 0.0115549959247
 3652.27839661 0.0115544722873
 3653.27839661 0.0115539486499
 3654.27839661 0.0115534250126
 3655.27839661 0.0115529013752
 3656.27839661 0.0115523777378
 3657.27839661 0.0115518541004
 3658.27839661 0.011551330463
 3659.27839661 0.0115508068256
 3660.27839661 0.0115502831883
 3661.27839661 0.0115497595509
 3662.27839661 0.0115492359135
 3663.27839661 0.0115487122761
 3664.27839661 0.0115481886387
 3665.27839661 0.0115476650013
 3666.27839661 0.011547141364
 3667.27839661 0.0115466177266
 3668.27839661 0.0115460940892
 3669.27839661 0.0115455704518
 3670.27839661 0.0115450468144
 3671.27839661 0.011544523177
 3672.27839661 0.0115439995397
 3673.27839661 0.0115434759023
 3674.27839661 0.0115429522649
 3675.27839661 0.0115424286275
 3676.27839661 0.0115419049901
 3677.27839661 0.0115413813527
 3678.27839661 0.0115408577154
 3679.27839661 0.011540334078
 3680.27839661 0.0115398104406
 3681.27839661 0.0115392868032
 3682.27839661 0.0115387631658
 3683.27839661 0.0115382395284
 3684.27839661 0.0115377158911
 3685.27839661 0.0115371922537
 3686.27839661 0.0115366686163
 3687.27839661 0.0115361449789
 3688.27839661 0.0115356213415
 3689.27839661 0.0115350977041
 3690.27839661 0.0115345740668
 3691.27839661 0.0115340504294
 3692.27839661 0.011533526792
 3693.27839661 0.0115330031546
 3694.27839661 0.0115324795172
 3695.27839661 0.0115319558798
 3696.27839661 0.0115314322425
 3697.27839661 0.0115309086051
 3698.27839661 0.0115437910137
 3699.27839661 0.0115622468732
 3700.27839661 0.0115807027328
 3701.27839661 0.0115991585924
 3702.27839661 0.0116176144519
 3703.27839661 0.0116360703115
 3704.27839661 0.011654526171
 3705.27839661 0.0116729820306
 3706.27839661 0.0116914378901
 3707.27839661 0.0117098937497
 3708.27839661 0.0117283496092
 3709.27839661 0.0117468054688
 3710.27839661 0.0117652613283
 3711.27839661 0.0117837171879
 3712.27839661 0.0118021730474
 3713.27839661 0.011820628907
 3714.27839661 0.0118390847666
 3715.27839661 0.0118575406261
 3716.27839661 0.0118759964857
 3717.27839661 0.0118944523452
 3718.27839661 0.0119129082048
 3719.27839661 0.0119313640643
 3720.27839661 0.0119498199239
 3721.27839661 0.0119682757834
 3722.27839661 0.011986731643
 3723.27839661 0.0120051875025
 3724.27839661 0.0120236433621
 3725.27839661 0.0120420992216
 3726.27839661 0.0120605550812
 3727.27839661 0.0120790109407
 3728.27839661 0.0120974668003
 3729.27839661 0.0121159226599
 3730.27839661 0.0121343785194
 3731.27839661 0.012152834379
 3732.27839661 0.0121712902385
 3733.27839661 0.0121897460981
 3734.27839661 0.0122082019576
 3735.27839661 0.0122266578172
 3736.27839661 0.0122451136767
 3737.27839661 0.0122635695363
 3738.27839661 0.0122820253958
 3739.27839661 0.0123004812554
 3740.27839661 0.0123189371149
 3741.27839661 0.0123373929745
 3742.27839661 0.0123558488341
 3743.27839661 0.0123743046936
 3744.27839661 0.0123927605532
 3745.27839661 0.0124112164127
 3746.27839661 0.0124296722723
 3747.27839661 0.0124481281318
 3748.27839661 0.0124665839914
 3749.27839661 0.0124850741464
 3750.27839661 0.012536181802
 3751.27839661 0.0125872894577
 3752.27839661 0.0126383971133
 3753.27839661 0.012689504769
 3754.27839661 0.0127406124246
 3755.27839661 0.0127917200802
 3756.27839661 0.0128428277359
 3757.27839661 0.0128939353915
 3758.27839661 0.0129450430471
 3759.27839661 0.0129961507028
 3760.27839661 0.0130472583584
 3761.27839661 0.013098366014
 3762.27839661 0.0131494736697
 3763.27839661 0.0132005813253
 3764.27839661 0.0132516889809
 3765.27839661 0.0133027966366
 3766.27839661 0.0133539042922
 3767.27839661 0.0134050119478
 3768.27839661 0.0134561196035
 3769.27839661 0.0135072272591
 3770.27839661 0.0135583349147
 3771.27839661 0.0136094425704
 3772.27839661 0.013660550226
 3773.27839661 0.0137116578816
 3774.27839661 0.0137627655373
 3775.27839661 0.0138138731929
 3776.27839661 0.0138649808485
 3777.27839661 0.0139160885042
 3778.27839661 0.0139671961598
 3779.27839661 0.0140183038154
 3780.27839661 0.0140694114711
 3781.27839661 0.0141205191267
 3782.27839661 0.0141716267823
 3783.27839661 0.0142083011639
 3784.27839661 0.014243542197
 3785.27839661 0.0142787832301
 3786.27839661 0.0143140242632
 3787.27839661 0.0143492652963
 3788.27839661 0.0143845063294
 3789.27839661 0.0144197473625
 3790.27839661 0.0144549883956
 3791.27839661 0.0144902294287
 3792.27839661 0.0145254704618
 3793.27839661 0.0145607114949
 3794.27839661 0.014595952528
 3795.27839661 0.0146311935611
 3796.27839661 0.0146664345942
 3797.27839661 0.0147016756273
 3798.27839661 0.0147369166604
 3799.27839661 0.0147721576935
 3800.27839661 0.0148073987266
 3801.27839661 0.0148426397597
 3802.27839661 0.0148778807928
 3803.27839661 0.0149131218258
 3804.27839661 0.0149483628589
 3805.27839661 0.014983603892
 3806.27839661 0.0150188449251
 3807.27839661 0.0150540859582
 3808.27839661 0.0150893269913
 3809.27839661 0.0151245680244
 3810.27839661 0.0151598090575
 3811.27839661 0.0151950500906
 3812.27839661 0.0152081604803
 3813.27839661 0.0152202207449
 3814.27839661 0.0152322810096
 3815.27839661 0.0152443412742
 3816.27839661 0.0152564015389
 3817.27839661 0.0152684618035
 3818.27839661 0.0152805220682
 3819.27839661 0.0152925823329
 3820.27839661 0.0153046425975
 3821.27839661 0.0153167028622
 3822.27839661 0.0153287631268
 3823.27839661 0.0153408233915
 3824.27839661 0.0153528836561
 3825.27839661 0.0153649439208
 3826.27839661 0.0153770041855
 3827.27839661 0.0153890644501
 3828.27839661 0.0154011247148
 3829.27839661 0.0154131849794
 3830.27839661 0.0154252452441
 3831.27839661 0.0154373055088
 3832.27839661 0.0154493657734
 3833.27839661 0.0154614260381
 3834.27839661 0.0154734863027
 3835.27839661 0.0154855465674
 3836.27839661 0.015497606832
 3837.27839661 0.0155096670967
 3838.27839661 0.0155217273614
 3839.27839661 0.015533787626
 3840.27839661 0.0155458478907
 3841.27839661 0.0155579081553
 3842.27839661 0.01556996842
 3843.27839661 0.0155820286846
 3844.27839661 0.0155940889493
 3845.27839661 0.015606149214
 3846.27839661 0.0156182094786
 3847.27839661 0.0156302697433
 3848.27839661 0.0156423300079
 3849.27839661 0.0156543902726
 3850.27839661 0.0156664505372
 3851.27839661 0.0156785108019
 3852.27839661 0.0156905710666
 3853.27839661 0.0157026313312
 3854.27839661 0.0157146915959
 3855.27839661 0.0157267518605
 3856.27839661 0.0157388121252
 3857.27839661 0.0157508723899
 3858.27839661 0.0157629326545
 3859.27839661 0.0157749929192
 3860.27839661 0.0157870531838
 3861.27839661 0.0157991134485
 3862.27839661 0.0158111737131
 3863.27839661 0.0158211755462
 3864.27839661 0.015824982448
 3865.27839661 0.0158287893497
 3866.27839661 0.0158325962514
 3867.27839661 0.0158364031531
 3868.27839661 0.0158402100549
 3869.27839661 0.0158440169566
 3870.27839661 0.0158478238583
 3871.27839661 0.01585163076
 3872.27839661 0.0158554376618
 3873.27839661 0.0158592445635
 3874.27839661 0.0158630514652
 3875.27839661 0.0158668583669
 3876.27839661 0.0158706652686
 3877.27839661 0.0158744721704
 3878.27839661 0.0158782790721
 3879.27839661 0.0158820859738
 3880.27839661 0.0158858928755
 3881.27839661 0.0158896997773
 3882.27839661 0.015893506679
 3883.27839661 0.0158973135807
 3884.27839661 0.0159011204824
 3885.27839661 0.0159049273842
 3886.27839661 0.0159087342859
 3887.27839661 0.0159125411876
 3888.27839661 0.0159163480893
 3889.27839661 0.015920154991
 3890.27839661 0.0159239618928
 3891.27839661 0.0159277687945
 3892.27839661 0.0159315756962
 3893.27839661 0.0159353825979
 3894.27839661 0.0159391894997
 3895.27839661 0.0159429964014
 3896.27839661 0.0159468033031
 3897.27839661 0.0159506102048
 3898.27839661 0.0159544171066
 3899.27839661 0.0159582240083
 3900.27839661 0.01596203091
 3901.27839661 0.0159658378117
 3902.27839661 0.0159696447134
 3903.27839661 0.0159734516152
 3904.27839661 0.0159772585169
 3905.27839661 0.0159810654186
 3906.27839661 0.0159848723203
 3907.27839661 0.0159886792221
 3908.27839661 0.0159924861238
 3909.27839661 0.0159962930255
 3910.27839661 0.0160000999272
 3911.27839661 0.016003906829
 3912.27839661 0.0160077137307
 3913.27839661 0.0160101219988
 3914.27839661 0.0160116447595
 3915.27839661 0.0160131675202
 3916.27839661 0.0160146902809
 3917.27839661 0.0160162130416
 3918.27839661 0.0160177358023
 3919.27839661 0.0160192585629
 3920.27839661 0.0160207813236
 3921.27839661 0.0160223040843
 3922.27839661 0.016023826845
 3923.27839661 0.0160253496057
 3924.27839661 0.0160268723664
 3925.27839661 0.0160283951271
 3926.27839661 0.0160299178878
 3927.27839661 0.0160314406485
 3928.27839661 0.0160329634092
 3929.27839661 0.0160344861698
 3930.27839661 0.0160360089305
 3931.27839661 0.0160375316912
 3932.27839661 0.0160390544519
 3933.27839661 0.0160405772126
 3934.27839661 0.0160420999733
 3935.27839661 0.016043622734
 3936.27839661 0.0160451454947
 3937.27839661 0.0160466682554
 3938.27839661 0.0160481910161
 3939.27839661 0.0160497137768
 3940.27839661 0.0160512365374
 3941.27839661 0.0160527592981
 3942.27839661 0.0160542820588
 3943.27839661 0.0160558048195
 3944.27839661 0.0160573275802
 3945.27839661 0.0160588503409
 3946.27839661 0.0160603731016
 3947.27839661 0.0160618958623
 3948.27839661 0.016063418623
 3949.27839661 0.0160649413837
 3950.27839661 0.0160669325608
 3951.27839661 0.01606967353
 3952.27839661 0.0160724144993
 3953.27839661 0.0160751554685
 3954.27839661 0.0160778964377
 3955.27839661 0.016080637407
 3956.27839661 0.0160833783762
 3957.27839661 0.0160861193455
 3958.27839661 0.0160888603147
 3959.27839661 0.0160916012839
 3960.27839661 0.0160943422532
 3961.27839661 0.0160970832224
 3962.27839661 0.0160998241917
 3963.27839661 0.0161025651609
 3964.27839661 0.0161053061301
 3965.27839661 0.0161080470994
 3966.27839661 0.0161107880686
 3967.27839661 0.0161135290379
 3968.27839661 0.0161162700071
 3969.27839661 0.0161190109763
 3970.27839661 0.0161217519456
 3971.27839661 0.0161244929148
 3972.27839661 0.0161272338841
 3973.27839661 0.0161299748533
 3974.27839661 0.0161327158225
 3975.27839661 0.0161354567918
 3976.27839661 0.016138197761
 3977.27839661 0.0161409387303
 3978.27839661 0.0161436796995
 3979.27839661 0.0161464206687
 3980.27839661 0.016149161638
 3981.27839661 0.0161553140278
 3982.27839661 0.0161674961133
 3983.27839661 0.0161796781988
 3984.27839661 0.0161918602844
 3985.27839661 0.0162040423699
 3986.27839661 0.0162162244554
 3987.27839661 0.0162426043536
 3988.27839661 0.0163453907002
 3989.27839661 0.0164481770467
 3990.27839661 0.0165509633932
 3991.27839661 0.0166537497398
 3992.27839661 0.0167565360863
 3993.27839661 0.0168593224328
 3994.27839661 0.0169621087793
 3995.27839661 0.0170648951259
 3996.27839661 0.0170799737322
 3997.27839661 0.0170835268405
 3998.27839661 0.0170870799487
 3999.27839661 0.017090633057
 4000.27839661 0.0170941861653
 4001.27839661 0.0170977392736
 4002.27839661 0.0171012923818
 4003.27839661 0.0171048454901
 4004.27839661 0.0171083985984
 4005.27839661 0.0171119517067
 4006.27839661 0.0171155048149
 4007.27839661 0.0171190579232
 4008.27839661 0.0171226110315
 4009.27839661 0.0171261641398
 4010.27839661 0.017129717248
 4011.27839661 0.0171332703563
 4012.27839661 0.0171368234646
 4013.27839661 0.0171403765729
 4014.27839661 0.0171426964785
 4015.27839661 0.0171416813047
 4016.27839661 0.0171406661309
 4017.27839661 0.0171396509571
 4018.27839661 0.0171386357833
 4019.27839661 0.0171376206095
 4020.27839661 0.0171366054357
 4021.27839661 0.0171355902619
 4022.27839661 0.0171345750881
 4023.27839661 0.0171335599143
 4024.27839661 0.0171325447405
 4025.27839661 0.0171315295667
 4026.27839661 0.0171305143929
 4027.27839661 0.0171294992191
 4028.27839661 0.0171284840453
 4029.27839661 0.0171274688715
 4030.27839661 0.0171264536977
 4031.27839661 0.017125438524
 4032.27839661 0.0171244233502
 4033.27839661 0.0171234081764
 4034.27839661 0.0171223930026
 4035.27839661 0.0171213778288
 4036.27839661 0.017120362655
 4037.27839661 0.0171193474812
 4038.27839661 0.0171183323074
 4039.27839661 0.0171173171336
 4040.27839661 0.0171163019598
 4041.27839661 0.017115286786
 4042.27839661 0.0171142716122
 4043.27839661 0.0171132564384
 4044.27839661 0.0171122412646
 4045.27839661 0.0171112260908
 4046.27839661 0.017110210917
 4047.27839661 0.0171091957432
 4048.27839661 0.0171081805694
 4049.27839661 0.0171071653956
 4050.27839661 0.0171061502219
 4051.27839661 0.0171050179045
 4052.27839661 0.0171012227163
 4053.27839661 0.0170974275282
 4054.27839661 0.01709363234
 4055.27839661 0.0170898371518
 4056.27839661 0.0170860419636
 4057.27839661 0.0170822467754
 4058.27839661 0.0170784515873
 4059.27839661 0.0170746563991
 4060.27839661 0.0170708612109
 4061.27839661 0.0170670660227
 4062.27839661 0.0170632708345
 4063.27839661 0.0170594756464
 4064.27839661 0.0170556804582
 4065.27839661 0.01705188527
 4066.27839661 0.0170480900818
 4067.27839661 0.0170442948936
 4068.27839661 0.0170404997055
 4069.27839661 0.0170367045173
 4070.27839661 0.0170329093291
 4071.27839661 0.0170291141409
 4072.27839661 0.0170253189528
 4073.27839661 0.0170215237646
 4074.27839661 0.0170177285764
 4075.27839661 0.0170139333882
 4076.27839661 0.0170101382
 4077.27839661 0.0170063430119
 4078.27839661 0.0170025478237
 4079.27839661 0.0169987526355
 4080.27839661 0.0169949574473
 4081.27839661 0.0169911622591
 4082.27839661 0.016987367071
 4083.27839661 0.0169835718828
 4084.27839661 0.0169797766946
 4085.27839661 0.0169759815064
 4086.27839661 0.0169721863182
 4087.27839661 0.0169683911301
 4088.27839661 0.0169645959419
 4089.27839661 0.0169608007537
 4090.27839661 0.0169570055655
 4091.27839661 0.0169532103774
 4092.27839661 0.0169494151892
 4093.27839661 0.016945620001
 4094.27839661 0.0169418248128
 4095.27839661 0.0169380296246
 4096.27839661 0.0169342344365
 4097.27839661 0.0169304392483
 4098.27839661 0.0169266440601
 4099.27839661 0.0169228488719
 4100.27839661 0.0169190536837
 4101.27839661 0.0169152584956
 4102.27839661 0.0169114633074
 4103.27839661 0.0169076681192
 4104.27839661 0.016903872931
 4105.27839661 0.0169000777428
 4106.27839661 0.0168962825547
 4107.27839661 0.0168924873665
 4108.27839661 0.0168886921783
 4109.27839661 0.0168848969901
 4110.27839661 0.016881101802
 4111.27839661 0.0168773066138
 4112.27839661 0.0168735114256
 4113.27839661 0.0168697162374
 4114.27839661 0.0168659210492
 4115.27839661 0.0168621258611
 4116.27839661 0.0168583306729
 4117.27839661 0.0168545354847
 4118.27839661 0.0168507402965
 4119.27839661 0.0168469451083
 4120.27839661 0.0168431499202
 4121.27839661 0.016839354732
 4122.27839661 0.0168355595438
 4123.27839661 0.0168317643556
 4124.27839661 0.0168279691674
 4125.27839661 0.0168241739793
 4126.27839661 0.0168203787911
 4127.27839661 0.0168165836029
 4128.27839661 0.0168127884147
 4129.27839661 0.0168089932266
 4130.27839661 0.0168051980384
 4131.27839661 0.0168014028502
 4132.27839661 0.016797607662
 4133.27839661 0.0167938124738
 4134.27839661 0.0167900172857
 4135.27839661 0.0167862220975
 4136.27839661 0.0167824269093
 4137.27839661 0.0167786317211
 4138.27839661 0.0167748365329
 4139.27839661 0.0167710413448
 4140.27839661 0.0167672461566
 4141.27839661 0.0167634509684
 4142.27839661 0.0167596557802
 4143.27839661 0.016755860592
 4144.27839661 0.0167520654039
 4145.27839661 0.0167482702157
 4146.27839661 0.0167444750275
 4147.27839661 0.0167406798393
 4148.27839661 0.0167368846512
 4149.27839661 0.016733089463
 4150.27839661 0.0167292942748
 4151.27839661 0.0167254990866
 4152.27839661 0.0167217038984
 4153.27839661 0.0167179087103
 4154.27839661 0.0167141135221
 4155.27839661 0.0167103183339
 4156.27839661 0.0167065231457
 4157.27839661 0.0167027279575
 4158.27839661 0.0166989327694
 4159.27839661 0.0166951375812
 4160.27839661 0.016691342393
 4161.27839661 0.0166875472048
 4162.27839661 0.0166837520166
 4163.27839661 0.0166799568285
 4164.27839661 0.0166761616403
 4165.27839661 0.0166723664521
 4166.27839661 0.0166685712639
 4167.27839661 0.0166647760758
 4168.27839661 0.0166609808876
 4169.27839661 0.0166571856994
 4170.27839661 0.0166533905112
 4171.27839661 0.016649595323
 4172.27839661 0.0166458001349
 4173.27839661 0.0166420049467
 4174.27839661 0.0166382097585
 4175.27839661 0.0166344145703
 4176.27839661 0.0166306193821
 4177.27839661 0.016626824194
 4178.27839661 0.0166230290058
 4179.27839661 0.0166192338176
 4180.27839661 0.0166154386294
 4181.27839661 0.0166116434412
 4182.27839661 0.0166078482531
 4183.27839661 0.0166040530649
 4184.27839661 0.0166002578767
 4185.27839661 0.0165964626885
 4186.27839661 0.0165933571956
 4187.27839661 0.0165906956747
 4188.27839661 0.0165880341538
 4189.27839661 0.016585372633
 4190.27839661 0.0165827111121
 4191.27839661 0.0165800495913
 4192.27839661 0.0165773880704
 4193.27839661 0.0165747265496
 4194.27839661 0.0165720650287
 4195.27839661 0.0165694035078
 4196.27839661 0.016566741987
 4197.27839661 0.0165640804661
 4198.27839661 0.0165614189453
 4199.27839661 0.0165587574244
 4200.27839661 0.0165560959036
 4201.27839661 0.0165534343827
 4202.27839661 0.0165507728618
 4203.27839661 0.016548111341
 4204.27839661 0.0165454498201
 4205.27839661 0.0165427882993
 4206.27839661 0.0165401267784
 4207.27839661 0.0165374652576
 4208.27839661 0.0165348037367
 4209.27839661 0.0165321422158
 4210.27839661 0.016529480695
 4211.27839661 0.0165268191741
 4212.27839661 0.0165241576533
 4213.27839661 0.0165214961324
 4214.27839661 0.0165188346116
 4215.27839661 0.0165161730907
 4216.27839661 0.0165135115698
 4217.27839661 0.016510850049
 4218.27839661 0.0165081885281
 4219.27839661 0.0165055270073
 4220.27839661 0.0165028654864
 4221.27839661 0.0165002039656
 4222.27839661 0.0164975424447
 4223.27839661 0.0164948809238
 4224.27839661 0.016492219403
 4225.27839661 0.0164895578821
 4226.27839661 0.0164868963613
 4227.27839661 0.0164842348404
 4228.27839661 0.0164815733196
 4229.27839661 0.0164789117987
 4230.27839661 0.0164762502778
 4231.27839661 0.016473588757
 4232.27839661 0.0164709272361
 4233.27839661 0.0164682657153
 4234.27839661 0.0164656041944
 4235.27839661 0.0164629426736
 4236.27839661 0.0164602811527
 4237.27839661 0.0164576196318
 4238.27839661 0.016454958111
 4239.27839661 0.0164522965901
 4240.27839661 0.0164496350693
 4241.27839661 0.0164469735484
 4242.27839661 0.0164443120276
 4243.27839661 0.0164416505067
 4244.27839661 0.0164389889858
 4245.27839661 0.016436327465
 4246.27839661 0.0164336659441
 4247.27839661 0.0164310044233
 4248.27839661 0.0164283429024
 4249.27839661 0.0164256813816
 4250.27839661 0.0164230198607
 4251.27839661 0.0164203583398
 4252.27839661 0.016417696819
 4253.27839661 0.0164150352981
 4254.27839661 0.0164123737773
 4255.27839661 0.0164097122564
 4256.27839661 0.0164070507356
 4257.27839661 0.0164043892147
 4258.27839661 0.0164017276938
 4259.27839661 0.016399066173
 4260.27839661 0.0163964046521
 4261.27839661 0.0163937431313
 4262.27839661 0.0163910816104
 4263.27839661 0.0163884200896
 4264.27839661 0.0163857585687
 4265.27839661 0.0163830970478
 4266.27839661 0.016380435527
 4267.27839661 0.0163777740061
 4268.27839661 0.0163751124853
 4269.27839661 0.0163724509644
 4270.27839661 0.0163697894436
 4271.27839661 0.0163671279227
 4272.27839661 0.0163644664018
 4273.27839661 0.016361804881
 4274.27839661 0.0163591433601
 4275.27839661 0.0163564818393
 4276.27839661 0.0163538203184
 4277.27839661 0.0163511587976
 4278.27839661 0.0163484972767
 4279.27839661 0.0163458357558
 4280.27839661 0.016343174235
 4281.27839661 0.0163405127141
 4282.27839661 0.0163378511933
 4283.27839661 0.0163351896724
 4284.27839661 0.0163325281516
 4285.27839661 0.0163298666307
 4286.27839661 0.0163272051098
 4287.27839661 0.016324543589
 4288.27839661 0.0163218820681
 4289.27839661 0.0163192205473
 4290.27839661 0.0163165590264
 4291.27839661 0.0163138975056
 4292.27839661 0.0163112359847
 4293.27839661 0.0163085744638
 4294.27839661 0.016305912943
 4295.27839661 0.0163032514221
 4296.27839661 0.0163005899013
 4297.27839661 0.0162979283804
 4298.27839661 0.0162952668596
 4299.27839661 0.0162926053387
 4300.27839661 0.0162899438178
 4301.27839661 0.016287282297
 4302.27839661 0.0162846207761
 4303.27839661 0.0162819592553
 4304.27839661 0.0162792977344
 4305.27839661 0.0162766362136
 4306.27839661 0.0162739746927
 4307.27839661 0.0162713131718
 4308.27839661 0.016268651651
 4309.27839661 0.0162659901301
 4310.27839661 0.0162633286093
 4311.27839661 0.0162606670884
 4312.27839661 0.0162580055676
 4313.27839661 0.0162553440467
 4314.27839661 0.0162526825258
 4315.27839661 0.016250021005
 4316.27839661 0.0162473594841
 4317.27839661 0.0162446979633
 4318.27839661 0.0162420364424
 4319.27839661 0.0162393749216
 4320.27839661 0.0162367134007
 4321.27839661 0.0162340518798
 4322.27839661 0.016231390359
 4323.27839661 0.0162287288381
 4324.27839661 0.0162260673173
 4325.27839661 0.0162234057964
 4326.27839661 0.0162207442756
 4327.27839661 0.0162180827547
 4328.27839661 0.0162154212338
 4329.27839661 0.016212759713
 4330.27839661 0.0162100981921
 4331.27839661 0.0162074366713
 4332.27839661 0.0162047751504
 4333.27839661 0.0162021136296
 4334.27839661 0.0161994521087
 4335.27839661 0.0161967905878
 4336.27839661 0.016194129067
 4337.27839661 0.0161914675461
 4338.27839661 0.0161888060253
 4339.27839661 0.0161861445044
 4340.27839661 0.0161834829836
 4341.27839661 0.0161808214627
 4342.27839661 0.0161781599418
 4343.27839661 0.016175498421
 4344.27839661 0.0161728369001
 4345.27839661 0.0161701753793
 4346.27839661 0.0161675138584
 4347.27839661 0.0161648523376
 4348.27839661 0.0161621908167
 4349.27839661 0.0161595292958
 4350.27839661 0.016156867775
 4351.27839661 0.0161542062541
 4352.27839661 0.0161515447333
 4353.27839661 0.0161488832124
 4354.27839661 0.0161462216916
 4355.27839661 0.0161435601707
 4356.27839661 0.0161408986498
 4357.27839661 0.016138237129
 4358.27839661 0.0161355756081
 4359.27839661 0.0161329140873
 4360.27839661 0.0161302525664
 4361.27839661 0.0161275910456
 4362.27839661 0.0161249295247
 4363.27839661 0.0161222680038
 4364.27839661 0.016119606483
 4365.27839661 0.0161169449621
 4366.27839661 0.0161142834413
 4367.27839661 0.0161116219204
 4368.27839661 0.0161089603996
 4369.27839661 0.0161062988787
 4370.27839661 0.0161036373578
 4371.27839661 0.016100975837
 4372.27839661 0.0160983143161
 4373.27839661 0.0160956527953
 4374.27839661 0.0160929912744
 4375.27839661 0.0160903297536
 4376.27839661 0.0160876682327
 4377.27839661 0.0160850067118
 4378.27839661 0.016082345191
 4379.27839661 0.0160796836701
 4380.27839661 0.0160770221493
 4381.27839661 0.0160743606284
 4382.27839661 0.0160716991076
 4383.27839661 0.0160690375867
 4384.27839661 0.0160663760658
 4385.27839661 0.016063714545
 4386.27839661 0.0160610530241
 4387.27839661 0.0160583915033
 4388.27839661 0.0160557299824
 4389.27839661 0.0160530684616
 4390.27839661 0.0160504069407
 4391.27839661 0.0160477454198
 4392.27839661 0.016045083899
 4393.27839661 0.0160424223781
 4394.27839661 0.0160397608573
 4395.27839661 0.0160370993364
 4396.27839661 0.0160344378156
 4397.27839661 0.0160317762947
 4398.27839661 0.0160291147738
 4399.27839661 0.016026453253
 4400.27839661 0.0160237917321
 4401.27839661 0.0160211302113
 4402.27839661 0.0160184686904
 4403.27839661 0.0160158071696
 4404.27839661 0.0160131456487
 4405.27839661 0.0160104841278
 4406.27839661 0.016007822607
 4407.27839661 0.0160051610861
 4408.27839661 0.0160024995653
 4409.27839661 0.0159998380444
 4410.27839661 0.0159971765236
 4411.27839661 0.0159945150027
 4412.27839661 0.0159918534818
 4413.27839661 0.015989191961
 4414.27839661 0.0159865304401
 4415.27839661 0.0159838689193
 4416.27839661 0.0159812073984
 4417.27839661 0.0159785458776
 4418.27839661 0.0159758843567
 4419.27839661 0.0159732228358
 4420.27839661 0.015970561315
 4421.27839661 0.0159678997941
 4422.27839661 0.0159652382733
 4423.27839661 0.0159625767524
 4424.27839661 0.0159601588124
 4425.27839661 0.0159578161037
 4426.27839661 0.0159554733949
 4427.27839661 0.0159531306861
 4428.27839661 0.0159507879774
 4429.27839661 0.0159484452686
 4430.27839661 0.0159461025599
 4431.27839661 0.0159437598511
