0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38144217922e-06	1.88368599067e-06	1.17798800749e-06	5.81904931524e-07	2.26787315404e-07	6.96355461205e-08	1.68206473525e-08	3.1916485275e-09	4.24375121438e-10	4.24035927808e-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18281341078e-10	2.39373639563e-09	1.26154855144e-08	5.22266595903e-08	1.70090486553e-07	4.36428698643e-07	8.8349100562e-07	1.412764493e-06	1.78608163442e-06	1.78608163442e-06	1.412764493e-06	8.8349100562e-07	4.36428698643e-07	1.70090486553e-07	5.22266595903e-08	1.26154855144e-08	2.39373639563e-09	3.18281341078e-10	1.41345309269e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12187560719e-10	1.38363670303e-09	7.02668697322e-09	2.7791086087e-08	8.5602571615e-08	2.05349894147e-07	3.85664308985e-07	5.73180252338e-07	7.11211737638e-07	8.82665918242e-07	1.43545352789e-06	2.88985312167e-06	5.4879580501e-06	8.61126377483e-06	1.07854679182e-05	1.07055015498e-05	8.40913010017e-06	5.22406126303e-06	2.56475590499e-06	9.93997932758e-07	3.03702633392e-07	7.30464834918e-08	1.380991746e-08	1.80801182447e-09	9.21687195253e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22228725331e-09	7.97031409194e-09	4.04765948168e-08	1.60194131763e-07	4.93797690257e-07	1.18651893069e-06	2.23283537431e-06	3.32297547769e-06	4.08120053041e-06	4.77189079684e-06	6.86899786423e-06	1.25870172692e-05	2.29377497632e-05	3.5388897225e-05	4.39933740139e-05	4.35638781469e-05	3.43056081206e-05	2.15104430495e-05	1.07720005576e-05	4.33013835389e-06	1.40803134013e-06	3.74245474745e-07	8.2249709772e-08	1.41052159978e-08	1.38363670303e-09	2.12187560719e-10	2.82690618539e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.15091010909e-09	2.70673340062e-08	1.37459264303e-07	5.44298499275e-07	1.67874756732e-06	4.03886517194e-06	7.61841323792e-06	1.1388023809e-05	1.40713368282e-05	1.64358891992e-05	2.30839939982e-05	4.09028807629e-05	7.29769479403e-05	0.000111419716588	0.000137899857999	0.000136522378323	0.000107951987081	6.83715594637e-05	3.48892387439e-05	1.4472670863e-05	4.93718173173e-06	1.40208530638e-06	3.34224224645e-07	6.38767454411e-08	8.30182021819e-09	1.27312536431e-09	2.82690618539e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82585357846e-08	1.19060609253e-07	6.04639664609e-07	2.39496144879e-06	7.38926699253e-06	1.77917890599e-05	3.35972169913e-05	5.02841959177e-05	6.19882072477e-05	7.08984194461e-05	9.42533625578e-05	0.000157911306465	0.000273321021044	0.000411728500094	0.000506937364473	0.000502024436756	0.000399453784463	0.000256738147627	0.000134642013898	5.84397984055e-05	2.13331633785e-05	6.63404601268e-06	1.76295075323e-06	3.8614898093e-07	6.45930463815e-08	1.05894628335e-08	5.30468901797e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
